id,name,group,primary_type,additional_type(s)
720575940605807206,IPS.LOP.12,IPS.LOP,cLP03,
720575940605811657,GNG.3584,GNG,AN_GNG_166,
720575940605817801,AVLP.2307,AVLP,CB3264,
720575940605824946,GNG.4221,GNG,BM_InOm,
720575940605825666,LO.PVLP.1669,LO.PVLP,LPLC2,
720575940605830112,ICL.27,ICL,CL090_a,
720575940605834882,IPS.801,IPS,CB2774,
720575940605835465,PLP.ICL.40,PLP.ICL,PLP054,
720575940605846962,GNG.3583,GNG,BM_InOm,
720575940605856689,AVLP.SIP.35,AVLP.SIP,,
720575940605860710,SAD.569,SAD,JO-E,
720575940605876866,LAL.WED.1,LAL.WED,LAL138,
720575940605885897,AVLP.1226,AVLP,CB1205,
720575940605890784,GNG.177,GNG,CB0721,
720575940605891506,GNG.SPS.42,GNG.SPS,CB3111,
720575940605899692,LO.AVLP.4,LO.AVLP,LT1d,LT1
720575940605899878,ME.6933,ME,MTe54,MC62
720575940605903490,LO.PVLP.239,LO.PVLP,LC21,
720575940605916640,SAD.GNG.73,SAD.GNG,AN_multi_101,
720575940605916896,SLP.AVLP.10,SLP.AVLP,AVLP026,
720575940605919334,SAD.437,SAD,JO-EDC,
720575940605924994,IPS.904,IPS,CB2774,
720575940605927904,SLP.160,SLP,CB3464,
720575940605928066,LO.PVLP.1203,LO.PVLP,LC25,
720575940605929161,SAD.391,SAD,JO-E,
720575940605934112,LO.AVLP.91,LO.AVLP,LC31a,LC31
720575940605937074,GNG.IPS.147,GNG.IPS,CB2024,
720575940605937097,AVLP.GOR.18,AVLP.GOR,AVLP202,
720575940605948076,SPS.67,SPS,PS098,
720575940605950496,GNG.1893,GNG,DNg76,
720575940605970377,SCL.AVLP.7,SCL.AVLP,AVLP584,
720575940605971330,GNG.1106,GNG,CB2353,
720575940605976521,PRW.280,PRW,AN_multi_34,
720575940605995721,AVLP.1908,AVLP,AVLP550b,AVLP550
720575940605997233,SAD.322,SAD,JO-E,
720575940606002609,GNG.2464,GNG,LB3,
720575940606004866,GNG.PRW.37,GNG.PRW,CB1898,
720575940606010057,SIP.SMP.4,SIP.SMP,SLP247,
720575940606010569,SAD.WED.14,SAD.WED,CB1425,B1-3
720575940606018690,AVLP.871,AVLP,CB2488,
720575940606038729,SPS.AMMC.3,SPS.AMMC,CB1978,
720575940606046892,PLP.ATL.3,PLP.ATL,CB0641,hb-699652692
720575940606059977,AVLP.324,AVLP,AVLP310b,AVLP310
720575940606077570,PVLP.ICL.6,PVLP.ICL,PLP115_b,
720575940606083273,GNG.IPS.57,GNG.IPS,CB1450,
720575940606083529,AVLP.2397,AVLP,CB1684,hb-5812991151
720575940606084444,SPS.182,SPS,AOTU048,AOTU049
720575940606099842,AVLP.782,AVLP,CB2651,
720575940606101634,GNG.2870,GNG,BM_dPoOr,
720575940606111433,AVLP.2436,AVLP,CB2858,aIP2
720575940606112940,VES.22,VES,DNg13,hb-1696530677
720575940606119625,ICL.46,ICL,CL108,
720575940606126438,LO.PVLP.389,LO.PVLP,LPLC2,
720575940606130860,AVLP.SCL.33,AVLP.SCL,AVLP312b,AVLP312
720575940606134444,AVLP.1503,AVLP,CB1129,
720575940606149321,AVLP.7,AVLP,AVLP076,
720575940606154370,SAD.487,SAD,JO-EDC,
720575940606162306,SLP.940,SLP,LHAV1d2,
720575940606163842,PRW.335,PRW,,
720575940606173630,LO.PVLP.1518,LO.PVLP,LC16,
720575940606179686,PLP.GNG.3,PLP.GNG,DNpe021,CL307
720575940606185090,IPS.30,IPS,CB0987,
720575940606197193,GNG.2938,GNG,AN_GNG_121,
720575940606202891,AVLP.SMP.48,AVLP.SMP,AVLP560,AVLP_pr05
720575940606205897,GNG.2288,GNG,LB3,
720575940606212786,LO.PVLP.1064,LO.PVLP,LC18,
720575940606217138,LO.PVLP.1145,LO.PVLP,LPLC2,
720575940606218528,GNG.GOR.1,GNG.GOR,CB0563,
720575940606222014,GNG.890,GNG,DNge033,
720575940606224318,GNG.2073,GNG,AN_GNG_80,
720575940606228233,AVLP.968,AVLP,AVLP260,
720575940606229513,WED.IPS.48,WED.IPS,CB2081,pIP13
720575940606239243,GNG.3582,GNG,JO-FVA,
720575940606239666,GNG.PRW.45,GNG.PRW,,
720575940606254002,PRW.293,PRW,,
720575940606257074,LO.PVLP.1720,LO.PVLP,LC26,
720575940606260402,LO.PVLP.1144,LO.PVLP,LC18,
720575940606264422,AVLP.2649,AVLP,,
720575940606266726,SCL.SMP.48,SCL.SMP,SMP569a,SMP569
720575940606271618,SCL.38,SCL,CB3386,
720575940606274827,GNG.3581,GNG,AN_IPS_GNG_6,
720575940606279179,GNG.1920,GNG,SA_VTV_4,
720575940606291211,GNG.4688,GNG,SA_DMT_DMetaN_12,
720575940606303755,GNG.3367,GNG,AN_GNG_IPS_19,
720575940606308286,IPS.SPS.33,IPS.SPS,CB1331,
720575940606310748,GNG.2937,GNG,AN_GNG_197,
720575940606315138,AVLP.817,AVLP,AVLP390,
720575940606324402,SCL.25,SCL,AN_multi_76,
720575940606332629,AMMC.AVLP.24,AMMC.AVLP,CB1078,"B1-1, aPN1"
720575940606336213,AMMC.PVLP.6,AMMC.PVLP,CB2664,B1-4
720575940606342089,GNG.822,GNG,DNg78,
720575940606343945,GNG.1919,GNG,SA_VTV_1,
720575940606346332,GNG.2652,GNG,AN_GNG_120,
720575940606354633,PVLP.AVLP.14,PVLP.AVLP,AVLP077,
720575940606362912,LO.PVLP.500,LO.PVLP,LC11,
720575940606370517,ICL.267,ICL,CB3243,
720575940606388146,PRW.GNG.6,PRW.GNG,CB0208,
720575940606391218,SPS.IPS.29,SPS.IPS,PS279,
720575940606401970,GNG.3019,GNG,,
720575940606411698,SLP.990,SLP,aSP-g1,aSP27
720575940606421122,GNG.694,GNG,CB0695,
720575940606423170,PVLP.LO.21,PVLP.LO,LC9,
720575940606425033,GNG.662,GNG,DNge136,
720575940606425522,GNG.IPS.27,GNG.IPS,CB0025,
720575940606428850,SAD.GNG.7,SAD.GNG,CB2177,
720575940606431189,GNG.3863,GNG,JO-FDA,
720575940606441941,GNG.IPS.179,GNG.IPS,CB2010,
720575940606443442,PVLP.321,PVLP,LC17,
720575940606443977,GNG.4220,GNG,BM_InOm,
720575940606446770,AVLP.1225,AVLP,CB0930,
720575940606450955,GNG.4687,GNG,AN_GNG_145,
720575940606459266,LAL.456,LAL,CB1564,
720575940606460849,PVLP.344,PVLP,LC12,
720575940606461216,IPS.42,IPS,PS137,
720575940606461361,AVLP.SLP.151,AVLP.SLP,SLP189,
720575940606477746,LO.PVLP.1537,LO.PVLP,LC6,
720575940606482524,WED.SPS.9,WED.SPS,CB1464,
720575940606521180,PVLP.LO.121,PVLP.LO,LC9,
720575940606522123,LO.ICL.31,LO.ICL,LCe04,
720575940606525058,GNG.4219,GNG,AN_AVLP_28,
720575940606526421,SAD.FLA.2,SAD.FLA,SA_VTV_5,
720575940606536393,GNG.3862,GNG,BM_InOm,
720575940606537429,GNG.3580,GNG,AN_GNG_55,
720575940606549426,LO.PVLP.1255,LO.PVLP,LC11,
720575940606564482,SPS.IPS.12,SPS.IPS,PS018a,PS018
720575940606567125,GNG.2234,GNG,SA_VTV_2,
720575940606574091,PVLP.76,PVLP,PVLP004,PVLP005
720575940606578976,AVLP.869,AVLP,AVLP342,
720575940606584766,ME.LOP.6,ME.LOP,MeLp1,hb-5813068976
720575940606586325,AVLP.2495,AVLP,,
720575940606595518,PLP.581,PLP,MTe50,
720575940606596619,SCL.SLP.33,SCL.SLP,AVLP028,
720575940606598758,GNG.FLA.5,GNG.FLA,CB0544,
720575940606599042,GNG.4218,GNG,BM_InOm,
720575940606603186,VES.FLA.5,VES.FLA,AN_multi_83,
720575940606605745,WED.LOP.2,WED.LOP,cLP01,
720575940606607234,GNG.552,GNG,DNge040,
720575940606609696,PVLP.AVLP.89,PVLP.AVLP,PVLP007,
720575940606612937,AMMC.314,AMMC,JO-A,
720575940606613771,AVLP.SCL.54,AVLP.SCL,CB2041,AVLP_pr22
720575940606615388,ICL.283,ICL,CB1789,
720575940606617557,GNG.2463,GNG,AN_AVLP_GNG_15,
720575940606622566,LO.AVLP.69,LO.AVLP,LT74,
720575940606624725,AVLP.1271,AVLP,CB1552,
720575940606626994,AVLP.1349,AVLP,CB3499,
720575940606627762,PVLP.124,PVLP,CB1088,
720575940606628530,AVLP.ICL.309,AVLP.ICL,CB1256,
720575940606629809,SLP.SCL.52,SLP.SCL,CB3020,
720575940606633248,GNG.1304,GNG,DNge058,
720575940606635186,GNG.2797,GNG,AN_GNG_SAD_32,
720575940606636210,IPS.PLP.15,IPS.PLP,CB1983,
720575940606640329,GNG.4686,GNG,BM_InOm,
720575940606646194,AVLP.ICL.109,AVLP.ICL,CB1657,
720575940606648608,PLP.27,PLP,,
720575940606649376,LO.PVLP.721,LO.PVLP,LC15,
720575940606651936,ICL.PVLP.5,ICL.PVLP,PVLP123a,PVLP123
720575940606652117,AVLP.2285,AVLP,CB1885,
720575940606656434,GNG.3579,GNG,BM_InOm,
720575940606661833,LO.PVLP.545,LO.PVLP,LC21,
720575940606663881,AVLP.481,AVLP,AN_AVLP_PVLP_1,
720575940606667622,IPS.72,IPS,CB3746,
720575940606672486,LO.PVLP.848,LO.PVLP,LC6,
720575940606677340,PLP.AVLP.29,PLP.AVLP,,
720575940606678146,GNG.4217,GNG,BM_InOm,
720575940606678795,PRW.229,PRW,SMP258,"SMP259, SMP260, SMP263, SMP264, SMP265"
720575940606680450,PLP.179,PLP,PLP073,
720575940606682302,LH.SLP.1012,LH.SLP,aSP-f3,
720575940606683266,GNG.4216,GNG,BM_InOm,
720575940606684774,ICL.169,ICL,CL348,
720575940606687957,AVLP.ICL.225,AVLP.ICL,CL062_a,AVLP_pr12
720575940606688779,AVLP.2373,AVLP,CB1523,
720575940606693297,AVLP.PVLP.20,AVLP.PVLP,PVLP124,
720575940606694758,AVLP.CRE.1,AVLP.CRE,,
720575940606696369,LO.AVLP.19,LO.AVLP,LT87,
720575940606699989,GNG.3861,GNG,AN_GNG_175,
720575940606702601,GNG.3222,GNG,DNge112,
720575940606704562,SMP.FLA.18,SMP.FLA,DNpe041,SMP290
720575940606718642,GNG.2402,GNG,AN_GNG_62,
720575940606720969,GNG.AMMC.11,GNG.AMMC,CB1311,
720575940606722662,AVLP.949,AVLP,AVLP096,AVLP256
720575940606725833,LH.SLP.330,LH.SLP,CB3061,
720575940606726834,LAL.37,LAL,LAL081,
720575940606736002,GNG.4215,GNG,BM_InOm,
720575940606738441,SAD.IPS.93,SAD.IPS,WED102,WED103
720575940606739390,LO.AVLP.24,LO.AVLP,LT66,
720575940606739634,GNG.IPS.50,GNG.IPS,CB2000,
720575940606742193,AVLP.814,AVLP,CB1315,
720575940606743170,AVLP.857,AVLP,SAD021_c,
720575940606745790,SCL.SLP.22,SCL.SLP,CB1072,
720575940606746034,PRW.228,PRW,CB0532,
720575940606747750,LO.PVLP.698,LO.PVLP,LC17,
720575940606753884,GNG.4214,GNG,DNge153,
720575940606757724,IPS.688,IPS,WED032,
720575940606757990,SLP.ICL.81,SLP.ICL,,
720575940606758667,LO.PVLP.265,LO.PVLP,LC17,
720575940606762686,AL.35,AL,M_l2PNl20,
720575940606765579,PLP.302,PLP,PLP026,PLP027
720575940606765758,GNG.SAD.7,GNG.SAD,,
720575940606773438,AVLP.1339,AVLP,CB2207,
720575940606775817,LO.AVLP.83,LO.AVLP,LC15,
720575940606776962,PLP.252,PLP,CB1961,
720575940606784265,GNG.3860,GNG,DNge089,
720575940606801282,GNG.1985,GNG,LB3,
720575940606806473,SCL.ICL.12,SCL.ICL,PLP053a,PLP053
720575940606819849,SLP.ICL.35,SLP.ICL,,
720575940606850569,LO.PVLP.552,LO.PVLP,LC18,
720575940606850761,SAD.531,SAD,JO-B,
720575940606852018,GNG.IPS.8,GNG.IPS,CB0358,
720575940606855554,LOP.PVLP.57,LOP.PVLP,LPLC2,
720575940606855881,VES.144,VES,VES050,
720575940606856405,IPS.GNG.79,IPS.GNG,DNge094,
720575940606864561,ME.3283,ME,cM09,
720575940606865330,VES.SPS.8,VES.SPS,CB0629,hb-2005894552
720575940606866377,GNG.96,GNG,DNg103,
720575940606867145,PRW.155,PRW,CB3485,
720575940606868828,PVLP.SMP.2,PVLP.SMP,s-LNv,s-LNv_b
720575940606870283,AVLP.2473,AVLP,CB3407,
720575940606870961,SPS.569,SPS,CB2294,
720575940606871497,AMMC.370,AMMC,JO-B,
720575940606873522,IPS.246,IPS,CB2473,
720575940606878386,IPS.632,IPS,CB2392,
720575940606880779,PLP.LAL.74,PLP.LAL,CB2881,
720575940606888393,ME.IPS.3,ME.IPS,MTe39,
720575940606894722,AVLP.95,AVLP,AVLP433_a,
720575940606900354,SPS.IPS.28,SPS.IPS,PS027,
720575940606902108,PRW.209,PRW,SMP258,"SMP259, SMP260, SMP263, SMP264, SMP265"
720575940606912386,AMMC.127,AMMC,JO-E,
720575940606913202,GNG.1363,GNG,AN_GNG_SAD_8,
720575940606919602,SAD.IPS.57,SAD.IPS,CB1125,aSP18
720575940606920643,AVLP.1095,AVLP,CB2618,
720575940606926466,AVLP.1348,AVLP,SAD016,
720575940606929282,WED.PLP.20,WED.PLP,,
720575940606947202,AVLP.ICL.139,AVLP.ICL,AVLP037,AVLP038
720575940606952028,LO.PVLP.1310,LO.PVLP,LC12,
720575940606966281,GNG.SAD.35,GNG.SAD,CB2728,
720575940606970377,IPS.643,IPS,CB2935,
720575940606986691,GNG.2176,GNG,BM_Fr,
720575940606992395,LO.PVLP.1118,LO.PVLP,LC12,
720575940606993074,GNG.3859,GNG,BM_InOm,
720575940606999682,LH.SLP.458,LH.SLP,CB1183,
720575940607001474,SLP.GNG.2,SLP.GNG,SLP215,
720575940607005788,GNG.3366,GNG,BM_InOm,
720575940607008011,GNG.4685,GNG,BM_InOm,
720575940607008689,AVLP.GNG.43,AVLP.GNG,CB0151,
720575940607014530,GNG.1070,GNG,CB0175,
720575940607015260,GNG.4684,GNG,BM_InOm,
720575940607017993,SMP.GNG.7,SMP.GNG,SMP603,
720575940607019019,GNG.4213,GNG,BM_InOm,
720575940607037707,IPS.WED.18,IPS.WED,WED095,
720575940607041154,LH.168,LH,WEDPN3,
720575940607044619,LO.PVLP.1411,LO.PVLP,LC12,
720575940607049941,AVLP.2772,AVLP,CB2260,AVLP_pr05
720575940607052418,LO.772,LO,LC40,"LC40a, LC40b"
720575940607055061,AVLP.1201,AVLP,AVLP006a,"AVLP006, AVLP_pr01"
720575940607058524,GNG.4212,GNG,BM_InOm,
720575940607059122,AMMC.369,AMMC,JO-A,
720575940607064331,LO.PVLP.11,LO.PVLP,LC11,
720575940607068117,AVLP.ICL.342,AVLP.ICL,CB1743,
720575940607071106,GNG.1784,GNG,CB3325,
720575940607081737,IPS.826,IPS,CB2235,
720575940607088329,PVLP.363,PVLP,LC15,
720575940607091979,SLP.648,SLP,SLP162a,SLP162
720575940607092828,LO.PVLP.502,LO.PVLP,LC17,
720575940607118275,GNG.4683,GNG,AN_GNG_137,
720575940607125771,AOTU.LAL.34,AOTU.LAL,CB3127,
720575940607128412,AVLP.2141,AVLP,LHAV4c2,
720575940607128771,GNG.2401,GNG,AN_GNG_164,
720575940607136707,AVLP.2707,AVLP,AN_AVLP_53,
720575940607152476,GNG.2400,GNG,,
720575940607157955,AVLP.2824,AVLP,SA_DLV,
720575940607161218,GNG.1666,GNG,AN_GNG_IPS_8,
720575940607162754,GNG.393,GNG,CB0891,
720575940607167580,LO.PVLP.363,LO.PVLP,LC17,
720575940607170178,GNG.163,GNG,DNge142,
720575940607174153,LO.PVLP.1230,LO.PVLP,LC18,
720575940607178709,SAD.136,SAD,DNge016,
720575940607188036,AMMC.AVLP.27,AMMC.AVLP,CB1078,"B1-1, aPN1"
720575940607193986,GNG.1278,GNG,CB0845,
720575940607201458,SLP.1735,SLP,CB1604,
720575940607208114,SAD.643,SAD,JO-A,
720575940607227826,PVLP.197,PVLP,PVLP001,
720575940607233458,LH.AVLP.48,LH.AVLP,CB3108,
720575940607236676,AVLP.2156,AVLP,CB2376,
720575940607237810,SCL.IB.3,SCL.IB,CL356,
720575940607244978,SAD.AMMC.54,SAD.AMMC,CB3486,
720575940607253170,GNG.403,GNG,CB0011,
720575940607254723,AVLP.2725,AVLP,CB1730,aIP2
720575940607256259,AVLP.1750,AVLP,CB3445,
720575940607262219,AVLP.1041,AVLP,CB3483,
720575940607272649,GNG.116,GNG,CB0553,
720575940607273906,GNG.SCL.11,GNG.SCL,CB1936,
720575940607276739,LAL.PLP.23,LAL.PLP,,
720575940607280770,SAD.112,SAD,CB2440,
720575940607283804,IPS.LAL.74,IPS.LAL,CB2523,
720575940607301131,LO.PVLP.764,LO.PVLP,LC18,
720575940607307275,LO.2365,LO,LC25,
720575940607313756,PVLP.237,PVLP,LC9,
720575940607321218,GNG.LO.10,GNG.LO,cL01,
720575940607339989,IPS.PLP.56,IPS.PLP,CB3102,
720575940607345074,PRW.GNG.55,PRW.GNG,CB1741,
720575940607345365,GNG.4682,GNG,BM_InOm,
720575940607345586,GNG.753,GNG,CB0459,
720575940607347634,GNG.2584,GNG,LB3,
720575940607351218,LAL.PLP.17,LAL.PLP,CB2990,
720575940607353045,GNG.IPS.42,GNG.IPS,CB3524,
720575940607361481,LO.PVLP.1117,LO.PVLP,LC16,
720575940607367125,SAD.229,SAD,JO-A,
720575940607369737,PLP.357,PLP,WEDPN6A,
720575940607371076,AVLP.2121,AVLP,CB1078,"B1-2, aPN1"
720575940607375794,GNG.2025,GNG,AN_GNG_SAD_28,
720575940607377586,GNG.187,GNG,CB0737,
720575940607378633,ICL.CAN.3,ICL.CAN,DNpe039,CL306
720575940607380914,GNG.2869,GNG,AN_GNG_69,
720575940607384242,GNG.1703,GNG,DNge149,
720575940607386290,GNG.654,GNG,CB0473,
720575940607386307,AMMC.212,AMMC,JO-CM,
720575940607387314,GNG.954,GNG,CB0501,
720575940607393033,SLP.938,SLP,SLP274,
720575940607401138,LOP.IPS.49,LOP.IPS,LPT31,WED068
720575940607403275,GNG.2072,GNG,AN_GNG_183,
720575940607415132,LO.PVLP.1254,LO.PVLP,LC12,
720575940607425604,LH.SLP.457,LH.SLP,,
720575940607434564,GNG.2717,GNG,AN_GNG_IPS_20,
720575940607434588,GNG.3365,GNG,BM_InOm,
720575940607437835,AVLP.1700,AVLP,CB1964,
720575940607438805,GNG.IPS.153,GNG.IPS,CB1479,
720575940607446281,SAD.59,SAD,CB0435,
720575940607451081,GNG.889,GNG,DNge101,
720575940607452117,GNG.3364,GNG,BM_InOm,
720575940607452594,GNG.4680,GNG,JO-F,
720575940607455171,AVLP.2058,AVLP,CB2633,
720575940607458827,LO.PVLP.1143,LO.PVLP,LC6,
720575940607469404,IPS.431,IPS,WED002b,WED002
720575940607472988,GNG.862,GNG,CB0422,
720575940607473931,LO.PVLP.1253,LO.PVLP,LC6,
720575940607480329,LAL.213,LAL,LAL145,
720575940607484939,LO.AVLP.55,LO.AVLP,LC15,
720575940607497429,SCL.SIP.2,SCL.SIP,CB2671,
720575940607500297,GNG.2651,GNG,,
720575940607500811,AVLP.1139,AVLP,CB3104,
720575940607517195,PLP.631,PLP,CB2477,
720575940607520265,ICL.SMP.55,ICL.SMP,CL123,CRE061
720575940607536732,SPS.IPS.5,SPS.IPS,SMPp&v1A_H01,PS111
720575940607541187,SAD.IPS.28,SAD.IPS,CB3063,
720575940607544329,GNG.4211,GNG,JO-F,
720575940607546889,GNG.3363,GNG,BM_InOm,
720575940607551701,LO.PVLP.1663,LO.PVLP,LC26,
720575940607553219,IPS.354,IPS,WED098,
720575940607561540,GNG.3018,GNG,AN_SPS_IPS_2,
720575940607570185,SAD.WED.65,SAD.WED,CB3437,B1
720575940607590748,GNG.3578,GNG,BM_InOm,
720575940607596811,PLP.206,PLP,CB1950,
720575940607606852,AVLP.2189,AVLP,AN_AVLP_43,
720575940607607747,AVLP.SPS.8,AVLP.SPS,PVLP128,
720575940607614217,AVLP.1527,AVLP,CB1605,
720575940607614475,SLP.ICL.33,SLP.ICL,CL022,
720575940607619273,WED.36,WED,CB2501,
720575940607621131,AVLP.1883,AVLP,AVLP548_b,
720575940607625737,AVLP.2526,AVLP,AN_AVLP_GNG_7,
720575940607627275,AVLP.1778,AVLP,CB2930,aIP2
720575940607630805,SMP.1795,SMP,SMP258,"SMP259, SMP260, SMP263, SMP264, SMP265"
720575940607635012,GNG.1651,GNG,BM_Fr,
720575940607635913,LO.25,LO,LT11,
720575940607641010,GNG.998,GNG,CB0918,
720575940607641867,LO.PVLP.736,LO.PVLP,LC15,
720575940607650313,IPS.812,IPS,CB1424,
720575940607651083,AMMC.165,AMMC,JO-E,
720575940607657308,IPS.560,IPS,PS031,
720575940607667723,LAL.CRE.1,LAL.CRE,LAL142,
720575940607672003,GNG.2716,GNG,CB2702,
720575940607683011,LO.PVLP.654,LO.PVLP,LPLC2,
720575940607695428,GNG.4679,GNG,,
720575940607702217,LO.PVLP.433,LO.PVLP,LC17,
720575940607703307,WED.AVLP.30,WED.AVLP,WED114,
720575940607703497,ME.PLP.94,ME.PLP,MTe21,"hb-479969687, hb-787882939"
720575940607706563,GNG.PRW.59,GNG.PRW,CB2128,
720575940607718101,LO.PVLP.1033,LO.PVLP,LC12,
720575940607725321,LAL.GNG.1,LAL.GNG,LAL119,
720575940607737099,GNG.2650,GNG,LB3,
720575940607749077,AVLP.1138,AVLP,AVLP299_b,
720575940607754441,SLP.1520,SLP,CB3461,
720575940607761244,SAD.5,SAD,DNg29,
720575940607765257,SPS.141,SPS,PLP223,
720575940607765259,SAD.AMMC.49,SAD.AMMC,JO-C,
720575940607770972,GNG.2936,GNG,BM_dPoOr,
720575940607771972,GNG.4678,GNG,AN_GNG_179,
720575940607772681,GNG.4677,GNG,BM_InOm,
720575940607774044,PLP.LAL.2,PLP.LAL,PLP012,
720575940607775106,AVLP.2155,AVLP,CB2858,aIP2
720575940607775324,GNG.3362,GNG,BM_InOm,
720575940607776725,PLP.447,PLP,WEDPN6B,WEDPN6C
720575940607780809,PVLP.141,PVLP,CB0738,
720575940607785739,GNG.3858,GNG,BM_InOm,
720575940607790916,SPS.273,SPS,CB1958,
720575940607791573,LAL.IPS.33,LAL.IPS,CB3648,
720575940607800242,LO.AVLP.37,LO.AVLP,LC31b,LC31
720575940607805020,SPS.343,SPS,CB1053,
720575940607805314,LO.PLP.349,LO.PLP,LC24,
720575940607805451,ICL.76,ICL,CL089_c,
720575940607817173,GNG.3361,GNG,BM_InOm,
720575940607827392,AMMC.312,AMMC,JO-B,
720575940607828658,PLP.CRE.7,PLP.CRE,PLP161,
720575940607832754,WED.PLP.8,WED.PLP,SAD044,
720575940607838473,ME.8589,ME,MTe54,MC62
720575940607839189,PVLP.LO.48,PVLP.LO,LC9,
720575940607840981,LO.PVLP.468,LO.PVLP,LC17,
720575940607845250,LO.PVLP.834,LO.PVLP,LPLC2,
720575940607848203,AVLP.1557,AVLP,AVLP244,
720575940607849923,LO.PVLP.1252,LO.PVLP,LC12,
720575940607852745,PLP.LOP.24,PLP.LOP,cLP02,
720575940607853833,SAD.636,SAD,JO-EVP,
720575940607854531,LO.PVLP.1410,LO.PVLP,LPLC2,
720575940607854549,LO.PVLP.501,LO.PVLP,LC21,
720575940607854684,PVLP.191,PVLP,PVLP108,
720575940607854793,SPS.IPS.90,SPS.IPS,DNpe011,DNp16
720575940607859139,PLP.522,PLP,PLP101,PLP102
720575940607860419,LO.PVLP.136,LO.PVLP,LC11,
720575940607861443,LO.PVLP.304,LO.PVLP,LC11,
720575940607865436,SAD.IPS.51,SAD.IPS,CB3750,
720575940607870749,GNG.3360,GNG,,
720575940607872604,WED.75,WED,CB1439,
720575940607872969,GNG.1708,GNG,CB2353,
720575940607877641,AVLP.1730,AVLP,CB1119,
720575940607877833,PRW.410,PRW,CB1037,
720575940607879691,AVLP.SMP.23,AVLP.SMP,CB2689,
720575940607880137,SCL.SLP.41,SCL.SLP,SLP226,
720575940607880578,GNG.1255,GNG,CB0705,
720575940607880713,AVLP.212,AVLP,AVLP565,
720575940607881152,AMMC.150,AMMC,JO-B,
720575940607881667,GNG.4210,GNG,BM_InOm,
720575940607887561,ME.PLP.27,ME.PLP,MTe46,
720575940607887746,LO.PLP.31,LO.PLP,LT78,
720575940607888585,AVLP.1899,AVLP,AN_AVLP_34,
720575940607889244,AVLP.1094,AVLP,CB2604,
720575940607890377,SCL.ICL.49,SCL.ICL,CB2311,
720575940607891401,SLP.SCL.31,SLP.SCL,CL078a,CL078
720575940607893193,LAL.419,LAL,CB1355,
720575940607899913,WED.IPS.25,WED.IPS,CB2778,WEDPN7A
720575940607905547,AVLP.2239,AVLP,CB2681,
720575940607909899,AVLP.419,AVLP,AN_AVLP_PVLP_9,
720575940607912917,SLP.340,SLP,CB2196,
720575940607915529,AVLP.2801,AVLP,AVLP010,aSP6
720575940607915698,LO.246,LO,LC14a1,"LC14, pIP8a"
720575940607923721,SAD.153,SAD,,
720575940607924098,LO.PVLP.1201,LO.PVLP,LC16,
720575940607926229,AVLP.1961,AVLP,CB1995,
720575940607929283,LO.PVLP.1014,LO.PVLP,LC12,
720575940607931145,GNG.3221,GNG,BM_vOcci_vPoOr,
720575940607935154,PLP.173,PLP,WEDPN10B,
720575940607944260,AVLP.2284,AVLP,CB2218,aIP3
720575940607944384,AMMC.149,AMMC,JO-B,
720575940607947456,AMMC.124,AMMC,JO-B,
720575940607948224,AMMC.135,AMMC,JO-B,
720575940607949781,VES.99,VES,VES027,
720575940607957769,AVLP.1426,AVLP,CB2144,
720575940607960259,GNG.2287,GNG,CB3211,
720575940607967241,SPS.IPS.67,SPS.IPS,CB2270,
720575940607968523,PLP.AOTU.11,PLP.AOTU,CB0945,
720575940607970313,SAD.131,SAD,CB2824,
720575940607971337,SPS.IPS.109,SPS.IPS,DNpe012,PS221
720575940607982345,AVLP.LAL.3,AVLP.LAL,LAL053,
720575940607982428,IPS.2,IPS,PS013,
720575940607983627,IPS.687,IPS,CB1047,
720575940607989771,WED.SAD.28,WED.SAD,CB0989,
720575940607990229,AL.LH.78,AL.LH,M_l2PNl22,
720575940607991819,IPS.615,IPS,CB1342,
720575940608017026,IPS.284,IPS,WED095,
720575940608021596,GNG.4209,GNG,BM_InOm,
720575940608027915,PLP.107,PLP,PLP084,PLP085
720575940608029707,SMP.551,SMP,SMP168,
720575940608035374,AMMC.AVLP.17,AMMC.AVLP,CB2556,B1
720575940608037298,LO.PLP.4,LO.PLP,LTe08,hb-884464419
720575940608041346,LO.PVLP.918,LO.PVLP,LC12,
720575940608042076,AVLP.450,AVLP,AVLP105,
720575940608042332,AVLP.1777,AVLP,CB3302,
720575940608067029,LO.PVLP.1516,LO.PVLP,LC15,
720575940608073602,GNG.1579,GNG,,
720575940608076210,LO.AVLP.74,LO.AVLP,LC15,
720575940608076739,SAD.GNG.60,SAD.GNG,DNg08_a,
720575940608078347,GNG.4208,GNG,CB0918,
720575940608082990,AVLP.ICL.311,AVLP.ICL,CL062_b,AVLP_pr12
720575940608083780,ICL.SPS.17,ICL.SPS,CL323a,CL323
720575940608087132,LO.AVLP.53,LO.AVLP,LC15,
720575940608088259,LOP.PVLP.12,LOP.PVLP,LPLC2,
720575940608089522,SMP.LO.2,SMP.LO,LT34,
720575940608090069,SAD.GNG.37,SAD.GNG,AN_multi_122,
720575940608104540,GNG.3220,GNG,BM_InOm,
720575940608104661,AVLP.1137,AVLP,CB3435,
720575940608118283,SPS.117,SPS,CB0309,
720575940608119682,PLP.209,PLP,CB1654,
720575940608120587,AVLP.PVLP.4,AVLP.PVLP,PVLP122b,PVLP122
720575940608126338,SPS.OCG.2,SPS.OCG,OCC01a,OCG06
